Day,Date,Ouaddai sim,Ouaddai data,Ouaddai error,Sila sim,Sila data,Sila error,Wadi_Fira sim,Wadi_Fira data,Wadi_Fira error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
21,2023-05-06,41694,36857,0.1312,5527,12568,0.5602,3940,1738,1.267,0.2751988741864238,51163,51163,51163,51161,0
22,2023-05-07,43696,38612,0.1317,5782,13166,0.5608,4120,1821,1.2625,0.2755088714341685,53599,53599,53599,53598,0
23,2023-05-08,45697,40367,0.132,6028,13765,0.5621,4310,1904,1.2637,0.2761260618174031,56036,56036,56036,56035,0
24,2023-05-09,47664,42122,0.1316,6301,14363,0.5613,4506,1986,1.2689,0.2757606334764242,58471,58471,58471,58471,0
25,2023-05-10,49647,43877,0.1315,6589,14962,0.5596,4671,2069,1.2576,0.2749228344388257,60908,60908,60908,60907,0
26,2023-05-11,51637,45632,0.1316,6861,15560,0.5591,4842,2152,1.25,0.2745958575397828,63344,63344,63344,63340,0
27,2023-05-12,53654,47387,0.1323,7107,16158,0.5602,5014,2235,1.2434,0.2751140164183642,65780,65780,65780,65775,0
28,2023-05-13,55618,49142,0.1318,7376,16757,0.5598,5220,2317,1.2529,0.2750087955904773,68216,68216,68216,68214,0
29,2023-05-14,57584,50897,0.1314,7642,17355,0.5597,5424,2400,1.26,0.2749249844307309,70652,70652,70652,70650,0
30,2023-05-15,59605,52653,0.132,7888,17954,0.5607,5596,2483,1.2537,0.2754275550690929,73090,73090,73090,73089,0
31,2023-05-16,61569,54408,0.1316,8175,18552,0.5593,5780,2566,1.2525,0.2747663056430898,75526,75526,75526,75524,0
32,2023-05-17,63550,56163,0.1315,8442,19151,0.5592,5969,2649,1.2533,0.2746944063209471,77963,77963,77963,77961,0
33,2023-05-18,65549,57918,0.1318,8690,19749,0.56,6158,2731,1.2549,0.2750939078086519,80398,80398,80398,80397,0
34,2023-05-19,67525,59673,0.1316,8977,20348,0.5588,6331,2814,1.2498,0.2745216394036337,82835,82835,82835,82833,0
35,2023-05-20,69532,61428,0.1319,9225,20946,0.5596,6509,2897,1.2468,0.2748531153616118,85271,85271,85271,85266,0
36,2023-05-21,71495,63183,0.1316,9500,21545,0.5591,6712,2980,1.2523,0.2746499749167693,87708,87708,87708,87707,0
37,2023-05-22,73488,64938,0.1317,9757,22143,0.5594,6899,3063,1.2524,0.2748047568335108,90144,90144,90144,90144,0
38,2023-05-23,75500,66693,0.1321,9994,22742,0.5605,7085,3145,1.2528,0.2753834521494923,92580,92580,92580,92579,0
39,2023-05-24,77532,68448,0.1327,10232,23340,0.5616,7251,3228,1.2463,0.2759009009009009,95016,95016,95016,95015,0
40,2023-05-25,79527,70204,0.1328,10495,23939,0.5616,7429,3311,1.2437,0.2758737455620087,97454,97454,97454,97451,0
41,2023-05-26,81530,71959,0.133,10751,24537,0.5618,7606,3394,1.241,0.2759935929522474,99890,99890,99890,99887,0
42,2023-05-27,83498,73714,0.1327,11009,25136,0.562,7817,3476,1.2488,0.2760979614174305,102326,102326,102326,102324,0
43,2023-05-28,85497,75469,0.1329,11276,25734,0.5618,7987,3559,1.2442,0.2759970218208892,104762,104762,104762,104760,0
44,2023-05-29,87497,77224,0.133,11548,26333,0.5615,8154,3642,1.2389,0.2758421253929607,107199,107199,107199,107199,0
45,2023-05-30,89464,78979,0.1328,11816,26931,0.5612,8350,3725,1.2416,0.2756875085511013,109635,109635,109635,109630,0
46,2023-05-31,91468,80734,0.133,12068,27530,0.5616,8534,3808,1.2411,0.2759119137697194,112072,112072,112072,112070,0
47,2023-06-01,93451,82489,0.1329,12334,28128,0.5615,8720,3890,1.2416,0.2758433982201961,114507,114507,114507,114505,0
48,2023-06-02,95431,84244,0.1328,12601,28727,0.5614,8905,3973,1.2414,0.2757302640580106,116944,116944,116944,116937,0
49,2023-06-03,97416,85999,0.1328,12873,29325,0.561,9090,4056,1.2411,0.275615681018596,119380,119380,119380,119379,0
50,2023-06-04,99416,87755,0.1329,13123,29924,0.5615,9274,4139,1.2406,0.2757966802935527,121818,121818,121818,121813,0
51,2023-06-05,101407,89510,0.1329,13417,30522,0.5604,9426,4222,1.2326,0.2752909363078855,124254,124254,124254,124250,0
52,2023-06-06,103366,91265,0.1326,13700,31121,0.5598,9622,4304,1.2356,0.2750019733207041,126690,126690,126690,126688,0
53,2023-06-07,105374,93020,0.1328,13963,31719,0.5598,9788,4387,1.2311,0.2750104549045118,129126,129126,129126,129125,0
54,2023-06-08,107388,94775,0.1331,14205,32317,0.5604,9965,4470,1.2293,0.2753074596007965,131562,131562,131562,131558,0
55,2023-06-09,109395,96530,0.1333,14463,32916,0.5606,10139,4553,1.2269,0.2754050403361219,133999,133999,133999,133997,0
56,2023-06-10,111381,98285,0.1332,14731,33514,0.5605,10319,4635,1.2263,0.2753199349135846,136434,136434,136434,136431,0
57,2023-06-11,113381,100040,0.1334,14977,34113,0.561,10510,4718,1.2276,0.27557229371143,138871,138871,138871,138868,0
58,2023-06-12,115359,101795,0.1332,15254,34711,0.5605,10692,4801,1.227,0.275372062247447,141307,141307,141307,141305,0
59,2023-06-13,117368,103550,0.1334,15505,35310,0.5609,10870,4884,1.2256,0.2755523708815672,143744,143744,143744,143743,0
60,2023-06-14,119365,105306,0.1335,15790,35908,0.5603,11024,4967,1.2194,0.2752341275541965,146181,146181,146181,146179,0
61,2023-06-15,121354,107061,0.1335,16066,36507,0.5599,11195,5049,1.2173,0.2750694738825303,148617,148617,148617,148615,0
62,2023-06-16,123371,108816,0.1338,16316,37105,0.5603,11365,5132,1.2145,0.2752477607197474,151053,151053,151053,151052,0
63,2023-06-17,125350,110571,0.1337,16587,37704,0.5601,11551,5215,1.215,0.2751449605837514,153490,153490,153490,153488,0
64,2023-06-18,127295,112326,0.1333,16868,38302,0.5596,11761,5298,1.2199,0.2749124584738914,155926,155926,155926,155924,0
65,2023-06-19,129267,114081,0.1331,17116,38901,0.56,11979,5381,1.2262,0.2751210825761068,158363,158363,158363,158362,0
66,2023-06-20,131267,115836,0.1332,17376,39499,0.5601,12153,5463,1.2246,0.2751526760283088,160798,160798,160798,160796,0
67,2023-06-21,133259,117591,0.1332,17640,40098,0.5601,12333,5546,1.2238,0.2751431984562134,163235,163235,163235,163232,0
68,2023-06-22,135251,119346,0.1333,17917,40696,0.5597,12500,5629,1.2206,0.2749726868311292,165671,165671,165671,165668,0
69,2023-06-23,137241,121101,0.1333,18186,41295,0.5596,12679,5712,1.2197,0.2749185047707426,168108,168108,168108,168106,0
70,2023-06-24,139248,122857,0.1334,18442,41893,0.5598,12852,5794,1.2182,0.2750023454357819,170544,170544,170544,170542,0
71,2023-06-25,141247,124612,0.1335,18698,42492,0.56,13035,5877,1.218,0.2750995774102358,172981,172981,172981,172980,0
72,2023-06-26,143260,126367,0.1337,18937,43090,0.5605,13219,5960,1.218,0.2753723983422359,175417,175417,175417,175416,0
73,2023-06-27,145231,128122,0.1335,19227,43689,0.5599,13395,6043,1.2166,0.27507393704949,177854,177854,177854,177853,0
74,2023-06-28,147227,129877,0.1336,19482,44287,0.5601,13580,6126,1.2168,0.2751622386155638,180290,180290,180290,180289,0
75,2023-06-29,149211,131632,0.1335,19764,44886,0.5597,13749,6208,1.2147,0.2749581340367545,182726,182726,182726,182724,0
76,2023-06-30,151237,133387,0.1338,20009,45484,0.5601,13911,6291,1.2113,0.2751374472083905,185162,185162,185162,185157,0
77,2023-07-01,153227,135142,0.1338,20279,46083,0.5599,14090,6374,1.2105,0.2750814236749663,187599,187599,187599,187596,0
78,2023-07-02,155222,136897,0.1339,20529,46681,0.5602,14283,6457,1.212,0.2752282474281053,190035,190035,190035,190034,0
79,2023-07-03,157246,138653,0.1341,20788,47280,0.5603,14437,6540,1.2075,0.2752697780987463,192473,192473,192473,192471,0
80,2023-07-04,160006,141435,0.1313,21158,47534,0.5549,14687,6885,1.1332,0.2693281730268465,195854,195854,195854,195851,0
81,2023-07-05,162776,144218,0.1287,21514,47788,0.5498,14941,7230,1.0665,0.2637224196430364,199236,199236,199236,199231,0
82,2023-07-06,165549,147001,0.1262,21879,48042,0.5446,15188,7575,1.005,0.2582396430721851,202618,202618,202618,202616,0
83,2023-07-07,168284,149784,0.1235,22249,48297,0.5393,15462,7921,0.952,0.2528567683808895,206002,206002,206002,205995,0
84,2023-07-08,171034,152567,0.121,22608,48551,0.5343,15732,8266,0.9032,0.2477553203683185,209384,209384,209384,209374,0
85,2023-07-09,173821,155350,0.1189,22969,48805,0.5294,15974,8611,0.8551,0.2428489514302097,212766,212766,212766,212764,0
86,2023-07-10,176607,158133,0.1168,23301,49059,0.525,16239,8956,0.8132,0.2383320687676962,216148,216148,216148,216147,0
87,2023-07-11,179344,160916,0.1145,23699,49314,0.5194,16486,9302,0.7723,0.2333463914144635,219532,219532,219532,219529,0
88,2023-07-12,182104,163699,0.1124,24068,49568,0.5144,16738,9647,0.735,0.2287698394896686,222914,222914,222914,222910,0
89,2023-07-13,184849,166482,0.1103,24430,49822,0.5097,17013,9992,0.7027,0.2243963658217555,226296,226296,226296,226292,0
90,2023-07-14,187631,169265,0.1085,24780,50077,0.5052,17267,10338,0.6702,0.2202716823406478,229680,229680,229680,229678,0
91,2023-07-15,190382,172048,0.1066,25151,50331,0.5003,17525,10683,0.6405,0.216062678600544,233062,233062,233062,233058,0
92,2023-07-16,193121,174831,0.1046,25528,50585,0.4953,17792,11028,0.6133,0.2119360186767268,236444,236444,236444,236441,0
93,2023-07-17,195892,177614,0.1029,25895,50839,0.4906,18035,11373,0.5858,0.2080008005804208,239826,239826,239826,239822,0
94,2023-07-18,198627,180397,0.1011,26256,51094,0.4861,18321,11719,0.5634,0.2042267998848731,243210,243210,243210,243204,0
95,2023-07-19,201370,183180,0.0993,26617,51348,0.4816,18600,12064,0.5418,0.2005620620295873,246592,246592,246592,246587,0
96,2023-07-20,204172,185963,0.0979,26954,51602,0.4777,18845,12409,0.5187,0.1971925080208341,249974,249974,249974,249971,0
97,2023-07-21,206952,188746,0.0965,27307,51856,0.4734,19091,12754,0.4969,0.1937668734902666,253356,253356,253356,253350,0
98,2023-07-22,209719,191529,0.095,27677,52111,0.4689,19340,13100,0.4763,0.1903248422528628,256740,256740,256740,256736,0
99,2023-07-23,212475,194312,0.0935,28054,52365,0.4643,19589,13445,0.457,0.1869046063001207,260122,260122,260122,260118,0
100,2023-07-24,215204,197095,0.0919,28436,52619,0.4596,19860,13790,0.4402,0.1835342157993806,263504,263504,263504,263500,0
101,2023-07-25,217946,199877,0.0904,28828,52874,0.4548,20112,14136,0.4228,0.1801923660575449,266887,266887,266887,266886,0
102,2023-07-26,220679,202660,0.0889,29209,53128,0.4502,20378,14481,0.4072,0.1769903318545597,270269,270269,270269,270266,0
103,2023-07-27,223403,205443,0.0874,29605,53382,0.4454,20638,14826,0.392,0.1737578156118559,273651,273651,273651,273646,0
104,2023-07-28,226188,208226,0.0863,29944,53636,0.4417,20900,15171,0.3776,0.1710373854378359,277033,277033,277033,277032,0
105,2023-07-29,228963,211009,0.0851,30302,53891,0.4377,21149,15517,0.363,0.1682315979416369,280417,280417,280417,280414,0
106,2023-07-30,231710,213792,0.0838,30677,54145,0.4334,21407,15862,0.3496,0.1653670379388229,283799,283799,283799,283794,0
107,2023-07-31,234476,216575,0.0827,31028,54399,0.4296,21671,16207,0.3371,0.1627405712773477,287181,287181,287181,287175,0
108,2023-08-01,237244,219358,0.0815,31392,54654,0.4256,21922,16553,0.3244,0.1600915457814946,290565,290565,290565,290558,0
109,2023-08-02,239993,222141,0.0804,31766,54908,0.4215,22188,16898,0.3131,0.1574569565261765,293947,293947,293947,293947,0
110,2023-08-03,242755,224924,0.0793,32136,55162,0.4174,22434,17243,0.301,0.1548722122631832,297329,297329,297329,297325,0
111,2023-08-04,245474,227707,0.078,32533,55416,0.4129,22702,17588,0.2908,0.1521859858801307,300711,300711,300711,300709,0
112,2023-08-05,248276,230490,0.0772,32886,55671,0.4093,22931,17934,0.2786,0.149847909370427,304095,304095,304095,304093,0
113,2023-08-06,250985,233273,0.0759,33289,55925,0.4048,23197,18279,0.2691,0.1472175154564406,307477,307477,307477,307471,0
114,2023-08-07,253764,236056,0.075,33671,56179,0.4006,23420,18624,0.2575,0.1447987672867763,310859,310859,310859,310855,0
115,2023-08-08,256542,238839,0.0741,34019,56433,0.3972,23675,18969,0.2481,0.1426389299932217,314241,314241,314241,314236,0
116,2023-08-09,259298,241622,0.0732,34397,56688,0.3932,23925,19315,0.2387,0.1403447461629279,317625,317625,317625,317620,0
117,2023-08-10,262032,244405,0.0721,34794,56942,0.389,24176,19660,0.2297,0.1379751843417744,321007,321007,321007,321002,0
118,2023-08-11,264776,247188,0.0712,35146,57196,0.3855,24466,20005,0.223,0.1359448070064028,324389,324389,324389,324388,0
119,2023-08-12,267557,249971,0.0704,35485,57451,0.3823,24726,20351,0.215,0.1340165297324672,327773,327773,327773,327768,0
120,2023-08-13,270333,252754,0.0695,35819,57705,0.3793,25002,20696,0.2081,0.1321767752261025,331155,331155,331155,331154,0
121,2023-08-14,273046,255537,0.0685,36203,57959,0.3754,25287,21041,0.2018,0.1300633412746572,334537,334537,334537,334536,0
122,2023-08-15,275823,258320,0.0678,36539,58213,0.3723,25548,21386,0.1946,0.1282526285885079,337919,337919,337919,337910,0
123,2023-08-16,278592,261102,0.067,36900,58468,0.3689,25806,21732,0.1875,0.1263748820692524,341302,341302,341302,341298,0
124,2023-08-17,281321,263885,0.0661,37274,58722,0.3652,26081,22077,0.1814,0.1244270114075501,344684,344684,344684,344676,0
125,2023-08-18,284062,266668,0.0652,37682,58976,0.3611,26320,22422,0.1738,0.1223503588399901,348066,348066,348066,348064,0
126,2023-08-19,286792,269451,0.0644,38062,59231,0.3574,26591,22768,0.1679,0.1204524114383269,351450,351450,351450,351445,0
127,2023-08-20,289556,272234,0.0636,38424,59485,0.3541,26849,23113,0.1616,0.1187012445326238,354832,354832,354832,354829,0
128,2023-08-21,292310,275017,0.0629,38784,59739,0.3508,27118,23458,0.156,0.1169915190361069,358214,358214,358214,358212,0
129,2023-08-22,295055,277800,0.0621,39188,59993,0.3468,27350,23803,0.149,0.1150648790362725,361596,361596,361596,361593,0
130,2023-08-23,297792,280583,0.0613,39577,60248,0.3431,27606,24149,0.1432,0.1132582607266151,364980,364980,364980,364975,0
131,2023-08-24,300528,283366,0.0606,39974,60502,0.3393,27855,24494,0.1372,0.1114420054185828,368362,368362,368362,368357,0
132,2023-08-25,303318,286149,0.06,40342,60756,0.336,28077,24839,0.1304,0.1098094387535508,371744,371744,371744,371737,0
133,2023-08-26,306076,288932,0.0593,40714,61010,0.3327,28333,25184,0.125,0.1082009778047909,375126,375126,375126,375123,0
134,2023-08-27,308804,291715,0.0586,41073,61265,0.3296,28631,25530,0.1215,0.1066867453964228,378510,378510,378510,378508,0
135,2023-08-28,311559,294498,0.0579,41444,61519,0.3263,28885,25875,0.1163,0.1051239617483477,381892,381892,381892,381888,0
136,2023-08-29,314293,297281,0.0572,41835,61773,0.3228,29140,26220,0.1114,0.1034847926410814,385274,385274,385274,385268,0
137,2023-08-30,317035,300064,0.0566,42193,62028,0.3198,29426,26566,0.1077,0.1020588795290461,388658,388658,388658,388654,0
138,2023-08-31,319786,302847,0.0559,42572,62282,0.3165,29677,26911,0.1028,0.1005382103866952,392040,392040,392040,392035,0
139,2023-09-01,322563,305630,0.0554,42916,62536,0.3137,29939,27256,0.0984,0.099225637420275,395422,395422,395422,395418,0
140,2023-09-02,325319,308413,0.0548,43273,62790,0.3108,30208,27601,0.0945,0.097867624196347,398804,398804,398804,398800,0
141,2023-09-03,328099,311196,0.0543,43627,63045,0.308,30457,27947,0.0898,0.096549374919192,402188,402188,402188,402183,0
142,2023-09-04,330841,313979,0.0537,43994,63299,0.305,30733,28292,0.0863,0.095194417733067,405570,405570,405570,405568,0
143,2023-09-05,333589,316762,0.0531,44371,63553,0.3018,30984,28637,0.082,0.0937909583520804,408952,408952,408952,408944,0
144,2023-09-06,336376,319545,0.0527,44728,63808,0.299,31232,28983,0.0776,0.0925458849093942,412336,412336,412336,412336,0
